Node	CRUD	DataFlowValue
$r231 = virtualinvoke $r228.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("/html/findleaks")	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r200, $r201, $r202, $r203, $r204, $r205, $r206, $r207, $r208, $r209, $r210, $r211, $r212, $r213, r214, $r215, $r216, $r217, $r218, $r219, $r220, $r221, $r222, $r223, $r224, r225, $r226, $r227, $r228, $r229, $r230]
$r34 = virtualinvoke r4.<org.apache.tomcat.util.res.StringManager: java.lang.String getString(java.lang.String)>("htmlManagerServlet.messageLabel")	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33]
$r160 = staticinvoke <org.apache.catalina.util.RequestUtil: java.lang.String filter(java.lang.String)>($r159)	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r15, $r92, $r93, r16, $z2, r94, r17, r18, $z3, $r95, r19, $r97, $r98, $r100, $i7, r20, z4, r107, $r108, $r109, $r110, $r111, $r112, $r113, $r114, $r115, $r116, $r117, $r118, $r119, $r120, $r121, $r122, $z5, $r125, $r128, $z6, $r129, $r130, $r131, $r132, $r133, $r134, $r135, $r136, $r137, r138, $z7, $r143, r144, $r145, $r146, $r147, $r148, $r149, $r150, $r151, $r152, $r153, $r154, $r155, $r156, $r157, $r158, $r159]
$r170 = interfaceinvoke r1.<javax.servlet.http.HttpServletRequest: java.lang.String getContextPath()>()	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r15, $r92, $r93, r16, $z2, r94, r17, r18, $z3, $r95, r19, $r97, $r98, $r100, $i7, r20, z4, r107, $r108, $r109, $r110, $r111, $r112, $r113, $r114, $r115, $r116, $r117, $r118, $r119, $r120, $r121, $r122, $z5, $r125, $r128, $z6, $r129, $r130, $r131, $r132, $r133, $r134, $r135, $r136, $r137, r138, $z7, $r143, r144, $r145, $r146, $r147, $r148, $r149, $r150, $r151, $r152, $r153, $r154, $r155, $r156, $r157, $r158, $r159, $r160, $r161, $r162, $r163, $r164, $r165, $r166, $r167, $r168, $r169]
virtualinvoke r5.<java.io.PrintWriter: void print(java.lang.String)>($r143)	R	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r15, $r92, $r93, r16, $z2, r94, r17, r18, $z3, $r95, r19, $r97, $r98, $r100, $i7, r20, z4, r107, $r108, $r109, $r110, $r111, $r112, $r113, $r114, $r115, $r116, $r117, $r118, $r119, $r120, $r121, $r122, $z5, $r125, $r128, $z6, $r129, $r130, $r131, $r132, $r133, $r134, $r135, $r136, $r137, r138, $z7, $r143]
r38[4] = $r55	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55]
$r130 = new java.lang.StringBuilder	C	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r15, $r92, $r93, r16, $z2, r94, r17, r18, $z3, $r95, r19, $r97, $r98, $r100, $i7, r20, z4, r107, $r108, $r109, $r110, $r111, $r112, $r113, $r114, $r115, $r116, $r117, $r118, $r119, $r120, $r121, $r122, $z5, $r125, $r128, $z6, $r129]
$r209 = virtualinvoke r4.<org.apache.tomcat.util.res.StringManager: java.lang.String getString(java.lang.String)>("htmlManagerServlet.deployPath")	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r200, $r201, $r202, $r203, $r204, $r205, $r206, $r207, $r208]
$r81 = virtualinvoke r4.<org.apache.tomcat.util.res.StringManager: java.lang.String getString(java.lang.String)>("htmlManagerServlet.appsTasks")	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80]
r237[7] = $r245	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r200, $r201, $r202, $r203, $r204, $r205, $r206, $r207, $r208, $r209, $r210, $r211, $r212, $r213, r214, $r215, $r216, $r217, $r218, $r219, $r220, $r221, $r222, $r223, $r224, r225, $r226, $r227, $r228, $r229, $r230, $r231, $r232, $r233, $r234, $r235, $r236, r237, $r238, $r239, $r240, $r241, $r242, $r243, $r244, $r245]
goto [?= $i6 = lengthof r7]	R	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0]
r107[0] = $r120	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r15, $r92, $r93, r16, $z2, r94, r17, r18, $z3, $r95, r19, $r97, $r98, $r100, $i7, r20, z4, r107, $r108, $r109, $r110, $r111, $r112, $r113, $r114, $r115, $r116, $r117, $r118, $r119, $r120]
$r121 = ""	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r15, $r92, $r93, r16, $z2, r94, r17, r18, $z3, $r95, r19, $r97, $r98, $r100, $i7, r20, z4, r107, $r108, $r109, $r110, $r111, $r112, $r113, $r114, $r115, $r116, $r117, $r118, $r119, $r120]
$r220 = virtualinvoke $r219.<java.lang.StringBuilder: java.lang.String toString()>()	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r200, $r201, $r202, $r203, $r204, $r205, $r206, $r207, $r208, $r209, $r210, $r211, $r212, $r213, r214, $r215, $r216, $r217, $r218, $r219]
$r174 = virtualinvoke $r173.<java.lang.StringBuilder: java.lang.String toString()>()	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r15, $r92, $r93, r16, $z2, r94, r17, r18, $z3, $r95, r19, $r97, $r98, $r100, $i7, r20, z4, r107, $r108, $r109, $r110, $r111, $r112, $r113, $r114, $r115, $r116, $r117, $r118, $r119, $r120, $r121, $r122, $z5, $r125, $r128, $z6, $r129, $r130, $r131, $r132, $r133, $r134, $r135, $r136, $r137, r138, $z7, $r143, r144, $r145, $r146, $r147, $r148, $r149, $r150, $r151, $r152, $r153, $r154, $r155, $r156, $r157, $r158, $r159, $r160, $r161, $r162, $r163, $r164, $r165, $r166, $r167, $r168, $r169, $r170, $r171, $r172, $r173]
$r162 = interfaceinvoke r1.<javax.servlet.http.HttpServletRequest: java.lang.String getContextPath()>()	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r15, $r92, $r93, r16, $z2, r94, r17, r18, $z3, $r95, r19, $r97, $r98, $r100, $i7, r20, z4, r107, $r108, $r109, $r110, $r111, $r112, $r113, $r114, $r115, $r116, $r117, $r118, $r119, $r120, $r121, $r122, $z5, $r125, $r128, $z6, $r129, $r130, $r131, $r132, $r133, $r134, $r135, $r136, $r137, r138, $z7, $r143, r144, $r145, $r146, $r147, $r148, $r149, $r150, $r151, $r152, $r153, $r154, $r155, $r156, $r157, $r158, $r159, $r160, $r161]
$r215 = virtualinvoke r4.<org.apache.tomcat.util.res.StringManager: java.lang.String getString(java.lang.String)>("htmlManagerServlet.deployUpload")	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r200, $r201, $r202, $r203, $r204, $r205, $r206, $r207, $r208, $r209, $r210, $r211, $r212, $r213, r214]
$z2 = 0	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r15, $r92, $r93, r16]
$z2 = 1	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r15, $r92, $r93, r16]
$r165 = virtualinvoke $r164.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>(r20)	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r15, $r92, $r93, r16, $z2, r94, r17, r18, $z3, $r95, r19, $r97, $r98, $r100, $i7, r20, z4, r107, $r108, $r109, $r110, $r111, $r112, $r113, $r114, $r115, $r116, $r117, $r118, $r119, $r120, $r121, $r122, $z5, $r125, $r128, $z6, $r129, $r130, $r131, $r132, $r133, $r134, $r135, $r136, $r137, r138, $z7, $r143, r144, $r145, $r146, $r147, $r148, $r149, $r150, $r151, $r152, $r153, $r154, $r155, $r156, $r157, $r158, $r159, $r160, $r161, $r162, $r163, $r164]
r200[1] = $r202	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r200, $r201, $r202]
$r238 = virtualinvoke r4.<org.apache.tomcat.util.res.StringManager: java.lang.String getString(java.lang.String)>("htmlManagerServlet.serverTitle")	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r200, $r201, $r202, $r203, $r204, $r205, $r206, $r207, $r208, $r209, $r210, $r211, $r212, $r213, r214, $r215, $r216, $r217, $r218, $r219, $r220, $r221, $r222, $r223, $r224, r225, $r226, $r227, $r228, $r229, $r230, $r231, $r232, $r233, $r234, $r235, $r236, r237]
r225[4] = $r235	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r200, $r201, $r202, $r203, $r204, $r205, $r206, $r207, $r208, $r209, $r210, $r211, $r212, $r213, r214, $r215, $r216, $r217, $r218, $r219, $r220, $r221, $r222, $r223, $r224, r225, $r226, $r227, $r228, $r229, $r230, $r231, $r232, $r233, $r234, $r235]
i2 = i2 + 1	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r15, $r92, $r93, r16]
$r80 = virtualinvoke r4.<org.apache.tomcat.util.res.StringManager: java.lang.String getString(java.lang.String)>("htmlManagerServlet.appsSessions")	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79]
$r253 = staticinvoke <java.lang.System: java.lang.String getProperty(java.lang.String)>("os.name")	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r200, $r201, $r202, $r203, $r204, $r205, $r206, $r207, $r208, $r209, $r210, $r211, $r212, $r213, r214, $r215, $r216, $r217, $r218, $r219, $r220, $r221, $r222, $r223, $r224, r225, $r226, $r227, $r228, $r229, $r230, $r231, $r232, $r233, $r234, $r235, $r236, r237, $r238, $r239, $r240, $r241, $r242, $r243, $r244, $r245, $r246, $r247, $r248, r249, $r250, $r251, $r252]
$r110 = new java.lang.StringBuilder	C	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r15, $r92, $r93, r16, $z2, r94, r17, r18, $z3, $r95, r19, $r97, $r98, $r100, $i7, r20, z4, r107, $r108, $r109]
r144[5] = r10	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r15, $r92, $r93, r16, $z2, r94, r17, r18, $z3, $r95, r19, $r97, $r98, $r100, $i7, r20, z4, r107, $r108, $r109, $r110, $r111, $r112, $r113, $r114, $r115, $r116, $r117, $r118, $r119, $r120, $r121, $r122, $z5, $r125, $r128, $z6, $r129, $r130, $r131, $r132, $r133, $r134, $r135, $r136, $r137, r138, $z7, $r143, r144, $r145, $r146, $r147, $r148, $r149, $r150, $r151, $r152, $r153, $r154, $r155, $r156, $r157, $r158, $r159, $r160, $r161, $r162, $r163, $r164, $r165, $r166, $r167, $r168]
$r70 = interfaceinvoke r2.<javax.servlet.http.HttpServletResponse: java.lang.String encodeURL(java.lang.String)>($r69)	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69]
$r23 = r0.<org.apache.catalina.manager.HTMLManagerServlet: org.apache.catalina.Host host>	U	[r0, r1, r2, r3, r4, $i3, $r22]
goto [?= $r125 = interfaceinvoke r16.<org.apache.catalina.Context: java.lang.String getDisplayName()>()]	R	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r15, $r92, $r93, r16, $z2, r94, r17, r18, $z3, $r95, r19, $r97, $r98, $r100, $i7, r20, z4, r107, $r108, $r109, $r110, $r111, $r112, $r113, $r114, $r115, $r116, $r117, $r118, $r119, $r120, $r121, $r122, $z5]
r144[13] = r94	U	[r0, r1, r2, r3, r4, $i3, r5, $r28, r6, $r29, $r30, $r31, $r32, r33, $r34, $r36, $r37, r38, $r39, $r40, $r41, $r42, $r43, $r44, $r45, $r46, $r47, $r48, $r49, $r50, $r51, $r52, $r53, $r54, $r55, $r56, $r57, $r58, $r59, $r60, $r61, $r62, $r63, $r64, $r65, $r66, $r67, $r68, $r69, $r70, $r71, $r72, $r73, r74, $r75, $r76, $r77, $r78, $r79, $r80, $r81, $r82, $r83, r7, $i5, r8, i0, $i6, r86, r9, r10, r11, r12, $r87, $r88, $r89, $r90, r13, z0, z1, n0, r14, i1, i2, r15, $r92, $r93, r16, $z2, r94, r17, r18, $z3, $r95, r19, $r97, $r98, $r100, $i7, r20, z4, r107, $r108, $r109, $r110, $r111, $r112, $r113, $r114, $r115, $r116, $r117, $r118, $r119, $r120, $r121, $r122, $z5, $r125, $r128, $z6, $r129, $r130, $r131, $r132, $r133, $r134, $r135, $r136, $r137, r138, $z7, $r143, r144, $r145, $r146, $r147, $r148, $r149, $r150, $r151, $r152, $r153, $r154, $r155, $r156, $r157, $r158, $r159, $r160, $r161, $r162, $r163, $r164, $r165, $r166, $r167, $r168, $r169, $r170, $r171, $r172, $r173, $r174, $r175, $r176, $r177, $r178, $r179, $r180, $r181, $r182, $r183, $r184, $r185, $r188]
